time,aeration,rpm,feed_rate,Acid flow,Base flow,Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),do,penicillin,Vessel volume,Vessel Weight(Wt:Kg),ph,temp,Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),our,Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),biomass,cer,Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),batch_id,dt,cum_feed,growth_rate,penicillin_rate,oxygen_efficiency,mixing_intensity,biomass_smooth,penicillin_smooth,biomass_lag1,penicillin_lag1,our_lag1
89.8,60,100,90,0.0,75.828,81.708,0.0001,100,1.1,0,0.0012558,12.143,13.757,82808,91304.0,6.4981,298.01,368.05,2.1533,10.0,,23,,2.1693,0.18046,,22.3353,1.6475,0,,0,0,8,0.2,128601.99999999814,0.14350000000000307,0.24499999999999744,0.036155,6000,22.2779,13.658599999999998,22.3066,13.708,2.1473
90.0,60,100,90,0.0,77.101,84.099,0.0001,100,1.1,0,0.0012966,12.057,13.808,82856,91364.0,6.4987,298.02,371.01,2.1573,10.0,,23,,2.1975,0.18018,,22.364,1.6506,0,,0,0,8,0.2,128619.99999999814,0.14350000000000307,0.2550000000000008,0.036625,6000,22.3066,13.707999999999998,22.3353,13.757,2.1693
90.2,75,100,90,0.0,78.154,87.013,0.0001,100,1.1,0,0.0012994,12.578,13.858,82904,91424.0,6.5004,298.02,372.86,1.7632,10.0,,23,,2.1818,0.18524,,22.3927,1.6844,0,,0,0,8,0.2,128637.99999999814,0.14350000000000307,0.25000000000000355,0.029090666666666667,7500,22.3353,13.7578,22.364,13.808,2.1975
90.4,75,100,90,0.0,78.5,89.224,0.0001,100,1.1,0,0.0012817,12.589,13.908,82952,91484.0,6.5025,298.03,374.66,1.741,10.0,,23,,2.0955,0.18595,,22.421400000000002,1.663,0,,0,0,8,0.2,128655.99999999814,0.14350000000000307,0.24999999999999467,0.02794,7500,22.364,13.8078,22.3927,13.858,2.1818
90.6,75,100,90,0.0,77.999,91.588,0.0001,100,1.1,0,0.0012783,12.572,13.958,83000,91544.0,6.5059,298.03,374.63,1.7425,10.0,,23,,2.0835,0.18603,,22.4501,1.6645,0,,0,0,8,0.2,128673.99999999814,0.1434999999999853,0.25000000000000355,0.02778,7500,22.392699999999998,13.857800000000001,22.421400000000002,13.908,2.0955
90.8,75,100,90,0.0,76.159,92.53,0.0001,100,1.1,0,0.0012356,12.615,14.007,83048,91603.0,6.5098,298.02,371.47,1.7456,10.0,,23,,2.0649,0.18617,,22.4788,1.6674,0,,0,0,8,0.2,128691.99999999814,0.14350000000000307,0.24499999999999744,0.027532,7500,22.4214,13.9078,22.4501,13.958,2.0835
91.0,75,100,90,0.0,72.737,90.757,0.0001,100,1.1,0,0.0012505,12.584,14.056,83095,91662.0,6.5122,298.01,368.79,1.7487,10.0,,23,,2.0662,0.18615,,22.5075,1.6704,0,,0,0,8,0.2,128709.99999999814,0.14350000000000307,0.24499999999999744,0.027549333333333332,7500,22.4501,13.957399999999998,22.4788,14.007,2.0649
91.2,75,100,90,0.0,68.381,89.167,0.0001,100,1.1,0,0.001247,12.561,14.106,83141,91720.0,6.5131,298.01,367.52,1.7518,10.0,,23,,2.0662,0.18615,,22.5362,1.6734,0,,0,0,8,0.2,128727.99999999814,0.14350000000000307,0.25000000000000355,0.027549333333333332,7500,22.4788,14.007,22.5075,14.056,2.0662
91.4,75,100,90,0.0,63.65,88.549,0.0001,100,1.1,0,0.0012368,12.534,14.156,83186,91777.0,6.5116,298.01,367.03,1.755,10.0,,23,,2.0753,0.18607,,22.5649,1.6764,0,,0,0,8,0.2,128745.99999999814,0.14350000000000307,0.25000000000000355,0.027670666666666666,7500,22.5075,14.0566,22.5362,14.106,2.0662
91.6,75,100,90,0.0,59.545,88.462,0.0001,100,1.1,0,0.0012444,12.492,14.206,83231,91833.0,6.5067,298.0,364.38,1.7581,10.0,,23,,2.0908,0.18595,,22.593600000000002,1.6794,0,,0,0,8,0.2,128763.99999999814,0.14350000000000307,0.24999999999999467,0.027877333333333337,7500,22.5362,14.106200000000001,22.5649,14.156,2.0753
91.8,75,100,90,0.0,57.405,86.431,0.0001,100,1.1,0,0.0012362,12.474,14.256,83275,91888.0,6.5003,297.99,361.96,1.7612,10.0,,23,,2.1007,0.18587,,22.622300000000003,1.6824,0,,0,0,8,0.2,128781.99999999814,0.14350000000000307,0.25000000000000355,0.02800933333333333,7500,22.5649,14.156,22.593600000000002,14.206,2.0908
92.0,75,100,90,0.0,57.792,84.395,0.0001,100,1.1,0,0.00122,12.456,14.307,83319,91944.0,6.4946,297.99,359.57,1.7643,10.0,,23,,2.1087,0.1858,,22.651,1.6854,0,,0,0,8,0.2,128799.99999999814,0.1434999999999853,0.2550000000000008,0.028116,7500,22.593600000000002,14.2062,22.622300000000003,14.256,2.1007
92.2,75,100,90,0.0,60.47,82.145,0.0001,100,1.1,0,0.0012015,12.491,14.356,83363,92000.0,6.4927,297.98,356.79,1.7674,10.0,,23,,2.0859,0.18597,,22.6797,1.6883,0,,0,0,8,0.2,128817.99999999814,0.14350000000000307,0.24499999999999744,0.027812,7500,22.622300000000003,14.256200000000002,22.651,14.307,2.1087
92.4,75,100,90,0.0,63.917,79.332,0.0001,100,1.1,0,0.001216,12.455,14.407,83408,92057.0,6.493,297.97,353.91,1.7705,10.0,,23,,2.0903,0.18593,,22.7084,1.6913,0,,0,0,8,0.2,128835.99999999814,0.14350000000000307,0.2550000000000008,0.02787066666666667,7500,22.651000000000003,14.3064,22.6797,14.356,2.0859
92.6,75,100,90,0.0,67.236,76.183,0.0001,100,1.1,0,0.0012163,12.45,14.457,83454,92115.0,6.4948,297.97,350.56,1.7736,10.0,,23,,2.0867,0.18595,,22.7371,1.6943,0,,0,0,8,0.2,128853.99999999814,0.14350000000000307,0.25000000000000355,0.027822666666666666,7500,22.6797,14.3566,22.7084,14.407,2.0903
92.8,75,100,90,0.0,69.818,72.35,0.0001,100,1.1,0,0.0012099,12.44,14.506,83501,92173.0,6.4977,297.96,348.46,1.7767,10.0,,23,,2.0903,0.18592,,22.765800000000002,1.6972,0,,0,0,8,0.2,128871.99999999814,0.14350000000000307,0.24499999999999744,0.02787066666666667,7500,22.7084,14.406600000000001,22.7371,14.457,2.0867
93.0,75,100,90,0.0,71.256,69.301,0.0001,100,1.1,0,0.001196,12.451,14.556,83547,92231.0,6.5007,297.95,345.66,1.7797,10.0,,23,,2.0838,0.18596,,22.7945,1.7002,0,,0,0,8,0.2,128889.99999999814,0.1434999999999853,0.24999999999999467,0.027784,7500,22.737099999999998,14.456399999999999,22.765800000000002,14.506,2.0903
93.2,75,100,90,0.0,71.51,65.424,0.0001,100,1.1,0,0.0011697,12.481,14.606,83594,92289.0,6.5036,297.95,343.14,1.7827,10.0,,23,,2.0642,0.18611,,22.8232,1.7031,0,,0,0,8,0.2,128907.99999999814,0.14350000000000307,0.25000000000000355,0.027522666666666668,7500,22.765800000000002,14.5064,22.7945,14.556,2.0838
93.4,75,100,90,0.0,70.584,19.627,76.167,100,1.1,0,0.0011638,12.445,14.655,83640,92348.0,6.5042,298.17,430.54,1.7857,10.0,,23,,2.0805,0.18598,,22.8519,1.706,0,,0,0,8,0.2,128925.99999999814,0.14350000000000307,0.24499999999999744,0.027739999999999997,7500,22.7945,14.556000000000001,22.8232,14.606,2.0642
93.6,75,100,90,0.0,69.446,93.519,7.6167,100,1.1,0,0.0011431,12.462,14.704,83687,92405.0,6.5058,298.13,417.88,1.7887,10.0,,23,,2.0683,0.18606,,22.8806,1.7088,0,,0,0,8,0.2,128943.99999999814,0.14350000000000307,0.24500000000000632,0.027577333333333332,7500,22.823200000000003,14.6054,22.8519,14.655,2.0805
93.8,75,100,90,0.0,67.63,87.148,0.76167,100,1.1,0,0.001135,12.455,14.754,83732,92463.0,6.5056,298.1,402.09,1.7916,10.0,,23,,2.065,0.18608,,22.9093,1.7116,0,,0,0,8,0.2,128961.99999999814,0.14350000000000307,0.24999999999999467,0.027533333333333333,7500,22.8519,14.655000000000001,22.8806,14.704,2.0683
94.0,75,100,90,0.0,65.904,78.762,0.076167,100,1.1,0,0.0011248,12.443,14.803,83778,92520.0,6.5046,298.07,391.25,1.7945,10.0,,23,,2.0717,0.18603,,22.938000000000002,1.7144,0,,0,0,8,0.2,128979.99999999814,0.14350000000000307,0.24500000000000632,0.027622666666666663,7500,22.880599999999998,14.704400000000001,22.9093,14.754,2.065
94.2,75,100,90,0.0,64.572,73.244,0.0076167,100,1.1,0,0.0011079,12.458,14.852,83823,92576.0,6.5032,298.04,381.75,1.7974,10.0,,23,,2.0589,0.18612,,22.966700000000003,1.7172,0,,0,0,8,0.2,128997.99999999814,0.14350000000000307,0.24499999999999744,0.027452,7500,22.9093,14.7536,22.938000000000002,14.803,2.0717
94.4,75,100,90,0.0,63.826,67.779,0.00076167,100,1.1,0,0.0011054,12.438,14.9,83868,92633.0,6.5018,298.02,374.02,1.8003,10.0,,23,,2.0607,0.1861,,22.9954,1.7199,0,,0,0,8,0.2,129015.99999999814,0.1434999999999853,0.2400000000000002,0.027476000000000004,7500,22.938000000000002,14.802600000000002,22.966700000000003,14.852,2.0589
94.6,75,100,90,0.0,63.629,62.93,0.0001,100,1.1,0,0.0011228,12.375,14.95,83913,92690.0,6.4977,298.01,368.67,1.8032,10.0,,23,,2.0853,0.18591,,23.0241,1.7227,0,,0,0,8,0.2,129033.99999999814,0.14350000000000307,0.24999999999999467,0.027804000000000002,7500,22.966700000000003,14.8518,22.9954,14.9,2.0607
94.8,75,100,90,0.0,65.063,59.388,0.0001,100,1.1,0,0.0011251,12.375,15.0,83959,92747.0,6.494,298.0,364.87,1.8061,10.0,,23,,2.0753,0.18598,,23.0528,1.7255,0,,0,0,8,0.2,129051.99999999814,0.14350000000000307,0.25000000000000355,0.027670666666666666,7500,22.995400000000004,14.901,23.0241,14.95,2.0853
95.0,75,100,90,0.0,67.99,56.63,0.0001,100,1.1,0,0.0011146,12.387,15.049,84005,92804.0,6.4915,298.0,363.28,1.809,10.0,,23,,2.0622,0.18607,,23.081500000000002,1.7283,0,,0,0,8,0.2,129069.99999999814,0.14350000000000307,0.24499999999999744,0.027495999999999996,7500,23.024100000000004,14.9502,23.0528,15.0,2.0753
95.2,75,100,90,0.0,71.91,55.401,0.0001,100,1.1,0,0.0011522,12.325,15.099,84052,92863.0,6.4915,298.0,362.58,1.8119,10.0,,23,,2.0797,0.18593,,23.110200000000003,1.7311,0,,0,0,8,0.2,129087.99999999814,0.14350000000000307,0.25000000000000355,0.02772933333333333,7500,23.0528,14.999600000000001,23.081500000000002,15.049,2.0622
95.4,75,100,90,0.0,75.82,54.756,0.0001,100,1.1,0,0.0011323,12.347,15.149,84099,92922.0,6.4934,297.99,360.94,1.8148,10.0,,23,,2.0745,0.18597,,23.1389,1.7339,0,,0,0,8,0.2,129105.99999999814,0.1434999999999853,0.24999999999999467,0.02766,7500,23.081500000000002,15.0494,23.110200000000003,15.099,2.0797
95.6,75,100,90,0.0,78.973,53.21,0.0001,100,1.1,0,0.0011202,12.353,15.199,84147,92981.0,6.4936,297.99,359.41,1.8177,10.0,,23,,2.0695,0.186,,23.1676,1.7367,0,,0,0,8,0.2,129123.99999999814,0.14350000000000307,0.25000000000000355,0.027593333333333334,7500,23.1102,15.0992,23.1389,15.149,2.0745
95.8,75,100,90,0.0,82.054,51.628,0.0001,100,1.1,0,0.0011663,12.281,15.249,84196,93042.0,6.4951,297.99,359.63,1.8207,10.0,,23,,2.0854,0.18587,,23.1963,1.7395,0,,0,0,8,0.2,129141.99999999814,0.14350000000000307,0.25000000000000355,0.02780533333333333,7500,23.1389,15.149000000000001,23.1676,15.199,2.0695
96.0,75,100,90,0.0,84.535,51.406,0.0001,100,1.1,0,0.0011472,12.299,15.298,84245,93103.0,6.4976,297.99,358.86,1.8237,10.0,1020.6,23,1545.1,2.0804,0.18591,15.099,23.225,1.7424,0,36.582,0,0,8,0.2,129159.99999999814,0.14350000000000307,0.24499999999999744,0.02773866666666667,7500,23.1676,15.1988,23.1963,15.249,2.0854
96.2,75,100,90,0.0,86.031,50.323,0.0001,100,1.1,0,0.001142,12.291,15.348,84295,93164.0,6.5003,297.98,357.9,1.8266,10.0,,23,,2.0817,0.18589,,23.24866666666667,1.7452,0,,0,0,8,0.2,129177.99999999814,0.11833333333333584,0.25000000000000355,0.027756000000000003,7500,23.195293333333336,15.2486,23.225,15.298,2.0804
96.4,75,100,90,0.0,86.431,49.023,0.0001,100,1.1,0,0.0011287,12.272,15.397,84344,93226.0,6.5016,297.98,356.95,1.8295,10.0,,23,,2.0968,0.18577,,23.272333333333336,1.748,0,,0,0,8,0.2,129195.99999999814,0.11833333333333584,0.24499999999999744,0.027957333333333334,7500,23.221980000000002,15.2982,23.24866666666667,15.348,2.0817
96.6,75,100,90,0.0,86.305,47.643,0.0001,100,1.1,0,0.0011266,12.269,15.448,84394,93287.0,6.5045,297.98,356.22,1.8324,10.0,,23,,2.0859,0.18585,,23.296000000000003,1.7508,0,,0,0,8,0.2,129213.99999999814,0.11833333333333584,0.2550000000000008,0.027812,7500,23.247660000000003,15.348000000000003,23.272333333333336,15.397,2.0968
96.8,75,100,90,0.0,85.015,46.361,0.0001,100,1.1,0,0.0011287,12.244,15.498,84443,93348.0,6.5061,297.98,356.31,1.8354,10.0,,23,,2.0904,0.18581,,23.319666666666667,1.7536,0,,0,0,8,0.2,129231.99999999814,0.11833333333331808,0.24999999999999467,0.027871999999999997,7500,23.272333333333336,15.3978,23.296000000000003,15.448,2.0859
97.0,75,100,90,0.0,83.101,45.715,0.0001,100,1.1,0,0.0011312,12.213,15.549,84492,93409.0,6.5057,297.98,357.23,1.8383,10.0,,23,,2.0969,0.18575,,23.343333333333334,1.7564,0,,0,0,8,0.2,129249.99999999814,0.11833333333333584,0.2550000000000008,0.02795866666666667,7500,23.296000000000003,15.447999999999999,23.319666666666667,15.498,2.0904
97.2,75,100,90,0.0,81.358,45.775,0.0001,100,1.1,0,0.0010888,12.268,15.599,84541,93469.0,6.5043,297.98,356.06,1.8411,10.0,,23,,2.0724,0.18593,,23.367,1.7592,0,,0,0,8,0.2,129267.99999999814,0.11833333333333584,0.25000000000000355,0.027632,7500,23.319666666666667,15.4982,23.343333333333334,15.549,2.0969
97.4,75,100,90,0.0,80.173,44.116,0.0001,100,1.1,0,0.0010721,12.276,15.648,84589,93529.0,6.5025,297.98,355.56,1.8439,10.0,,23,,2.061,0.18601,,23.390666666666668,1.7619,0,,0,0,8,0.2,129285.99999999814,0.11833333333333584,0.24499999999999744,0.02748,7500,23.343333333333334,15.548399999999997,23.367,15.599,2.0724
97.6,75,100,90,0.0,79.696,42.956,0.0001,100,1.1,0,0.0010766,12.247,15.698,84637,93589.0,6.5001,297.98,355.98,1.8468,10.0,,23,,2.0675,0.18596,,23.414333333333335,1.7646,0,,0,0,8,0.2,129303.99999999814,0.11833333333333584,0.25000000000000355,0.027566666666666666,7500,23.367,15.598400000000002,23.390666666666668,15.648,2.061
97.8,75,100,90,0.0,80.174,42.527,0.0001,100,1.1,0,0.0010554,12.269,15.747,84686,93649.0,6.4997,297.98,356.46,1.8495,10.0,,23,,2.0633,0.18599,,23.438000000000002,1.7673,0,,0,0,8,0.2,129321.99999999814,0.11833333333333584,0.24499999999999744,0.027510666666666666,7500,23.390666666666668,15.6482,23.414333333333335,15.698,2.0675
98.0,75,100,90,0.0,80.815,42.169,0.0001,100,1.1,0,0.001052,12.261,15.795,84734,93709.0,6.5005,297.98,357.1,1.8523,10.0,,23,,2.0649,0.18597,,23.461666666666666,1.7699,0,,0,0,8,0.2,129339.99999999814,0.11833333333331808,0.2400000000000002,0.027532,7500,23.41433333333334,15.697399999999998,23.438000000000002,15.747,2.0633
98.2,75,100,90,0.0,81.114,41.998,0.0001,100,1.1,0,0.0010578,12.225,15.844,84783,93769.0,6.499,297.98,357.54,1.855,10.0,,23,,2.0836,0.18582,,23.485333333333333,1.7725,0,,0,0,8,0.2,129357.99999999814,0.11833333333333584,0.24499999999999744,0.027781333333333335,7500,23.438000000000002,15.7464,23.461666666666666,15.795,2.0649
98.4,75,100,90,0.0,82.023,41.702,0.0001,100,1.1,0,0.0010474,12.249,15.892,84831,93829.0,6.5008,297.98,357.49,1.8578,10.0,,23,,2.0681,0.18593,,23.509,1.7752,0,,0,0,8,0.2,129375.99999999814,0.11833333333333584,0.2400000000000002,0.027574666666666664,7500,23.461666666666666,15.7952,23.485333333333333,15.844,2.0836
98.6,75,100,90,0.0,82.225,41.042,0.0001,100,1.1,0,0.0010334,12.256,15.939,84880,93889.0,6.5019,297.98,357.24,1.8605,10.0,,23,,2.0648,0.18595,,23.532666666666668,1.7778,0,,0,0,8,0.2,129393.99999999814,0.11833333333333584,0.23500000000000298,0.027530666666666665,7500,23.485333333333337,15.843399999999999,23.509,15.892,2.0681
98.8,75,100,90,0.0,82.002,40.208,0.0001,100,1.1,0,0.0010146,12.244,15.987,84929,93949.0,6.5024,297.98,357.44,1.8631,10.0,,23,,2.0827,0.18581,,23.556333333333335,1.7803,0,,0,0,8,0.2,129411.99999999814,0.11833333333333584,0.2400000000000002,0.027769333333333333,7500,23.509,15.891399999999999,23.532666666666668,15.939,2.0648
99.0,75,100,90,0.0,81.556,39.737,0.0001,100,1.1,0,0.0010314,12.203,16.035,84977,94010.0,6.5028,297.99,358.95,1.8658,10.0,,23,,2.0933,0.18573,,23.580000000000002,1.7829,0,,0,0,8,0.2,129429.99999999814,0.11833333333333584,0.2400000000000002,0.02791066666666667,7500,23.532666666666668,15.939400000000001,23.556333333333335,15.987,2.0827
99.2,75,100,90,0.0,80.943,40.4,0.0001,100,1.1,0,0.0010111,12.234,16.082,85026,94069.0,6.5039,297.99,359.69,1.8685,10.0,,23,,2.0743,0.18587,,23.60366666666667,1.7854,0,,0,0,8,0.2,129447.99999999814,0.11833333333333584,0.23500000000000298,0.027657333333333332,7500,23.556333333333335,15.987,23.580000000000002,16.035,2.0933
99.4,75,100,90,0.0,79.891,40.516,0.0001,100,1.1,0,0.0010149,12.216,16.129,85074,94129.0,6.5046,297.99,360.68,1.8711,10.0,,23,,2.072,0.18588,,23.627333333333333,1.788,0,,0,0,8,0.2,129465.99999999814,0.11833333333331808,0.23500000000000298,0.027626666666666667,7500,23.580000000000002,16.0344,23.60366666666667,16.082,2.0743
99.6,75,100,90,0.0,78.591,40.935,0.0001,100,1.1,0,0.0010262,12.188,16.176,85122,94189.0,6.5044,297.99,362.11,1.8738,10.0,,23,,2.071,0.18588,,23.651,1.7905,0,,0,0,8,0.2,129483.99999999814,0.11833333333333584,0.23499999999998522,0.027613333333333337,7500,23.603666666666665,16.081799999999998,23.627333333333333,16.129,2.072
99.8,75,100,90,0.0,77.361,41.807,0.0001,100,1.1,0,0.0010099,12.185,16.223,85170,94248.0,6.503,298.0,362.78,1.8764,10.0,,23,,2.0742,0.18585,,23.674666666666667,1.7931,0,,0,0,8,0.2,129501.99999999814,0.11833333333333584,0.23500000000000298,0.027655999999999997,7500,23.627333333333333,16.129,23.651,16.176,2.071
100.0,75,100,90,0.0,76.691,42.159,0.0001,100,1.1,0,0.0010188,12.177,16.27,85217,94307.0,6.5014,298.0,363.55,1.8791,10.0,,23,,2.0597,0.18596,,23.698333333333334,1.7956,0,,0,0,8,0.2,129519.99999999814,0.11833333333333584,0.23500000000000298,0.027462666666666666,7500,23.651000000000003,16.176000000000002,23.674666666666667,16.223,2.0742
100.2,75,100,90,0.0,76.644,42.669,0.0001,100,1.0,-4000,0.001024,11.316,16.317,84563,93566.0,6.526,298.0,363.43,1.8717,10.0,,23,,2.0543,0.18601,,23.722,1.7886,0,,0,0,8,0.2,129537.99999999814,0.11833333333333584,0.23500000000000298,0.027390666666666667,7500,23.674666666666667,16.223,23.698333333333334,16.27,2.0597
100.4,75,100,90,0.0,66.694,42.494,0.0001,100,1.0,-4000,0.0010298,11.277,16.365,83907,92823.0,6.5433,298.0,364.69,1.8595,10.0,,23,,2.0448,0.18611,,23.74566666666667,1.7768,0,,0,0,8,0.2,129555.99999999814,0.11833333333333584,0.23999999999999133,0.027264,7500,23.698333333333334,16.2702,23.722,16.317,2.0543
100.6,75,100,90,0.0,49.903,43.515,0.0001,100,1.0,-4000,0.0010509,11.169,16.413,83248,92077.0,6.5481,298.01,367.73,1.8469,10.0,,23,,2.0579,0.18603,,23.769333333333336,1.7647,0,,0,0,8,0.2,129573.99999999814,0.11833333333333584,0.2400000000000091,0.027438666666666667,7500,23.722,16.317600000000002,23.74566666666667,16.365,2.0448
100.8,75,100,90,0.0,31.241,46.172,0.0001,100,1.0,-4000,0.0010733,11.028,16.462,82585,91327.0,6.5357,298.02,371.14,1.8343,10.0,,23,,2.0918,0.1858,,23.793,1.7526,0,,0,0,8,0.2,129591.99999999814,0.11833333333331808,0.24499999999999744,0.027890666666666668,7500,23.74566666666667,16.3654,23.769333333333336,16.413,2.0579
101.0,75,100,90,0.0,17.541,49.425,0.0001,100,1.0,-4000,0.0010792,10.944,16.512,81920,90574.0,6.5111,298.03,374.64,1.8217,10.0,,23,,2.1032,0.18573,,23.816666666666666,1.7405,0,,0,0,8,0.2,129609.99999999814,0.11833333333333584,0.25000000000000355,0.02804266666666667,7500,23.769333333333332,16.4138,23.793,16.462,2.0918
101.2,75,100,90,0.0,13.675,53.099,0.0001,100,1.0,-4000,0.0011012,10.856,16.563,81254,89821.0,6.4835,298.03,376.96,1.8091,10.0,,23,,2.1228,0.18561,,23.840333333333334,1.7284,0,,0,0,8,0.2,129627.99999999814,0.11833333333333584,0.2549999999999919,0.028303999999999996,7500,23.793,16.463,23.816666666666666,16.512,2.1032
101.4,75,100,90,0.0,20.812,56.082,0.0001,100,1.0,-4000,0.0011105,10.856,16.614,80589,89069.0,6.4639,298.03,376.78,1.7965,10.0,,23,,2.1023,0.18579,,23.864,1.7163,0,,0,0,8,0.2,129645.99999999814,0.11833333333333584,0.25500000000000966,0.02803066666666667,7500,23.81666666666667,16.5128,23.840333333333334,16.563,2.1228
101.6,75,100,90,0.0,35.756,57.101,0.0001,100,1.0,-4000,0.0011596,10.807,16.665,79927,88321.0,6.4568,298.03,375.4,1.7839,10.0,,23,,2.0928,0.18589,,23.887666666666668,1.7042,0,,0,0,8,0.2,129663.99999999814,0.11833333333333584,0.2549999999999919,0.027903999999999998,7500,23.84033333333333,16.563200000000002,23.864,16.614,2.1023
101.8,75,100,90,0.0,53.496,57.056,0.0001,100,1.0,-4000,0.0011846,10.812,16.717,79270,87576.0,6.4657,298.02,373.44,1.7713,10.0,,23,,2.0701,0.18608,,23.911333333333335,1.6921,0,,0,0,8,0.2,129681.99999999814,0.11833333333333584,0.259999999999998,0.027601333333333335,7500,23.864,16.6142,23.887666666666668,16.665,2.0928
102.0,75,100,90,0.0,67.675,56.368,0.0001,100,1.0,-4000,0.0012025,10.827,16.768,78615,86834.0,6.4836,298.02,371.52,1.7588,10.0,,23,,2.0333,0.18639,,23.935000000000002,1.6801,0,,0,0,8,0.2,129699.99999999814,0.11833333333333584,0.25500000000000966,0.02711066666666667,7500,23.887666666666668,16.665399999999998,23.911333333333335,16.717,2.0701
102.2,75,100,90,0.0,74.734,55.513,0.0001,100,1.0,0,0.0011939,10.832,16.819,78662,86893.0,6.4795,298.01,367.99,1.7567,10.0,,23,,2.0309,0.18641,,23.958666666666666,1.6781,0,,0,0,8,0.2,129717.99999999814,0.11833333333331808,0.2549999999999919,0.027078666666666664,7500,23.911333333333335,16.7166,23.935000000000002,16.768,2.0333
102.4,75,100,90,0.0,83.504,52.986,0.0001,100,1.0,0,0.0011498,10.921,16.869,78712,86954.0,6.4817,298.0,363.22,1.7591,10.0,,23,,2.0087,0.18657,,23.982333333333333,1.6804,0,,0,0,8,0.2,129735.99999999814,0.11833333333333584,0.25000000000000355,0.02678266666666667,7500,23.935000000000002,16.767599999999998,23.958666666666666,16.819,2.0309
102.6,75,100,90,0.0,91.332,49.0,0.0001,100,1.0,0,0.0011832,10.875,16.919,78763,87017.0,6.4875,297.99,361.06,1.7619,10.0,,23,,2.0186,0.18649,,24.006,1.6831,0,,0,0,8,0.2,129753.99999999814,0.11833333333333584,0.25000000000000355,0.02691466666666667,7500,23.95866666666667,16.818400000000004,23.982333333333333,16.869,2.0087
102.8,75,100,90,0.0,96.845,46.957,0.0001,100,1.0,0,0.0011709,10.901,16.968,78815,87080.0,6.4946,297.98,357.46,1.7647,10.0,,23,,2.0183,0.18649,,24.029666666666667,1.6857,0,,0,0,8,0.2,129771.99999999814,0.11833333333333584,0.24499999999999744,0.026910666666666666,7500,23.982333333333333,16.868599999999997,24.006,16.919,2.0186
103.0,75,100,90,0.0,99.504,43.328,0.0001,100,1.0,0,0.0011713,10.901,17.018,78868,87145.0,6.5007,297.98,355.59,1.7674,10.0,,23,,2.0121,0.18653,,24.053333333333335,1.6884,0,,0,0,8,0.2,129789.99999999814,0.11833333333333584,0.25000000000000355,0.026828000000000005,7500,24.006,16.918599999999998,24.029666666666667,16.968,2.0183
103.2,75,100,90,0.0,99.743,40.963,0.0001,100,1.0,0,0.001163,10.888,17.067,78921,87209.0,6.505,297.98,355.52,1.7702,10.0,,23,,2.0166,0.18649,,24.077,1.691,0,,0,0,8,0.2,129807.99999999814,0.11833333333333584,0.24499999999999744,0.026888,7500,24.029666666666667,16.968200000000003,24.053333333333335,17.018,2.0121
103.4,75,100,90,0.0,98.25,40.027,0.0001,100,1.0,0,0.0011413,10.899,17.116,78973,87273.0,6.5095,297.98,355.73,1.7729,10.0,,23,,2.0169,0.18648,,24.100666666666665,1.6936,0,,0,0,8,0.2,129825.99999999814,0.11833333333331808,0.24499999999999744,0.026892000000000003,7500,24.053333333333335,17.0176,24.077,17.067,2.0166
103.6,75,100,90,0.0,94.974,39.295,0.0001,100,1.0,0,0.0011289,10.884,17.165,79025,87336.0,6.5133,297.98,356.35,1.7756,10.0,,23,,2.0248,0.18642,,24.124333333333333,1.6962,0,,0,0,8,0.2,129843.99999999814,0.11833333333333584,0.24499999999999744,0.02699733333333333,7500,24.077,17.0668,24.100666666666665,17.116,2.0169
103.8,75,100,90,0.0,90.195,38.964,0.0001,100,1.0,0,0.0011202,10.857,17.214,79076,87398.0,6.5148,297.98,356.97,1.7782,10.0,,23,,2.0359,0.18633,,24.148,1.6988,0,,0,0,8,0.2,129861.99999999814,0.11833333333333584,0.24499999999999744,0.02714533333333333,7500,24.100666666666665,17.116,24.124333333333333,17.165,2.0248
104.0,75,100,90,0.0,84.803,38.684,0.0001,100,1.0,0,0.0011058,10.846,17.262,79126,87459.0,6.5161,297.98,358.03,1.7809,10.0,,23,,2.0442,0.18626,,24.171666666666667,1.7013,0,,0,0,8,0.2,129879.99999999814,0.11833333333333584,0.2400000000000091,0.027256,7500,24.124333333333333,17.1648,24.148,17.214,2.0359
